2012;01.06.2012;00:00:41;1025.8;7.242;66.1;15
2012;01.06.2012;00:20:39;1025.7;7.261;66.7;14.9
2012;01.06.2012;00:40:39;1025.7;7.077;66.3;14.6
2012;01.06.2012;01:00:39;1025.8;6.83;63.6;14.7
2012;01.06.2012;01:20:39;1025.8;6.631;63.8;14.2
2012;01.06.2012;01:40:41;1025.8;6.649;64.8;14
2012;01.06.2012;02:00:39;1025.7;6.48;64;13.8
2012;01.06.2012;02:20:39;1025.7;6.325;63.3;13.6
2012;01.06.2012;02:40:39;1025.6;6.293;63.8;13.4
2012;01.06.2012;03:00:40;1025.5;6.249;64.6;13.1
2012;01.06.2012;03:20:39;1025.3;6.33;65;13.2
2012;01.06.2012;03:40:39;1025.2;6.358;65.7;13.1
2012;01.06.2012;04:00:39;1025.2;6.251;73.7;11.1
2012;01.06.2012;04:20:39;1025.1;6.308;72.9;11.4
2012;01.06.2012;04:40:40;1025;6.335;73.2;11.4
2012;01.06.2012;05:00:39;1025;6.227;73.9;11
2012;01.06.2012;05:20:39;1025;6.218;76.8;10.4
2012;01.06.2012;05:40:39;1025;6.163;78.2;10
2012;01.06.2012;06:00:39;1025.1;6.259;79.4;10
2012;01.06.2012;06:20:39;1025.1;6.283;73.1;11.3
2012;01.06.2012;06:40:39;1025.1;6.447;74;11.5
2012;01.06.2012;07:00:39;1025.1;6.74;76.3;11.7
2012;01.06.2012;07:20:41;1025.1;6.82;76.7;11.8
2012;01.06.2012;07:40:41;1025.1;6.68;72.7;12.3
2012;01.06.2012;08:00:39;1025.1;6.442;70.6;12.2
2012;01.06.2012;08:20:39;1025;6.616;70.6;12.6
2012;01.06.2012;08:40:39;1025;6.672;68.9;13.1
2012;01.06.2012;09:00:40;1025;6.359;65.7;13.1
2012;01.06.2012;09:20:40;1024.9;6.715;67.1;13.6
2012;01.06.2012;09:40:41;1024.8;6.596;65.5;13.7
2012;01.06.2012;10:00:39;1024.8;6.553;63.4;14.1
2012;01.06.2012;10:20:39;1024.7;6.39;59.1;14.8
2012;01.06.2012;10:40:40;1024.7;6.397;58.4;15
2012;01.06.2012;11:00:40;1024.6;6.608;58.4;15.5
2012;01.06.2012;11:20:39;1024.5;6.306;52.3;16.5
2012;01.06.2012;11:40:40;1024.4;6.283;48.6;17.6
2012;01.06.2012;12:00:39;1024.3;6.284;48.6;17.6
2012;01.06.2012;12:20:39;1024.2;6.32;45.9;18.6
2012;01.06.2012;12:40:39;1024.2;6.35;49.1;17.6
2012;01.06.2012;13:00:40;1024.1;6.406;46.8;18.5
2012;01.06.2012;13:20:39;1024;6.009;44.2;18.4
2012;01.06.2012;13:40:39;1023.8;5.948;42.4;18.9
2012;01.06.2012;14:00:39;1023.7;5.752;40.5;19.1
2012;01.06.2012;14:20:39;1023.5;5.57;38.5;19.4
2012;01.06.2012;14:40:39;1023.4;6.038;41.7;19.4
2012;01.06.2012;15:00:39;1023.2;5.623;37.9;19.8
2012;01.06.2012;15:20:39;1023.1;5.951;39.1;20.2
2012;01.06.2012;15:40:40;1023;5.88;40.1;19.6
2012;01.06.2012;16:00:39;1022.9;6.089;39.5;20.4
2012;01.06.2012;16:20:39;1022.8;5.727;37.4;20.3
2012;01.06.2012;16:40:39;1022.7;5.611;37.8;19.8
2012;01.06.2012;17:00:39;1022.6;5.852;37.5;20.6
2012;01.06.2012;17:20:41;1022.5;5.693;37.4;20.2
2012;01.06.2012;17:40:39;1022.4;5.915;38.6;20.3
2012;01.06.2012;18:00:40;1022.3;5.692;36.7;20.5
2012;01.06.2012;18:20:39;1022.2;5.499;36.8;19.9
2012;01.06.2012;18:40:39;1022;4.882;32.3;20.1
2012;01.06.2012;19:00:39;1021.9;5.178;33.4;20.5
2012;01.06.2012;19:20:39;1021.9;5.447;36;20.1
2012;01.06.2012;19:40:39;1021.8;5.112;33.8;20.1
2012;01.06.2012;20:00:39;1021.7;5.077;34.2;19.8
2012;01.06.2012;20:20:40;1021.7;5.194;35.2;19.7
2012;01.06.2012;20:40:39;1021.7;5.288;36.5;19.4
2012;01.06.2012;21:00:40;1021.6;4.413;30.5;19.4
2012;01.06.2012;21:20:39;1021.6;5.05;36.2;18.8
2012;01.06.2012;21:40:38;1021.7;5.282;39.8;18
2012;01.06.2012;22:00:40;1021.9;5.151;38.1;18.3
2012;01.06.2012;22:20:39;1021.9;5.43;44.7;16.6
2012;01.06.2012;22:40:39;1022;5.723;46.2;16.9
2012;01.06.2012;23:00:39;1022;5.884;46.6;17.2
2012;01.06.2012;23:20:40;1022;5.91;47.1;17.1
2012;02.06.2012;00:00:39;1021.9;6.245;52;16.4
2012;02.06.2012;00:20:40;1021.8;6.324;54.7;15.8
2012;02.06.2012;00:40:39;1021.8;6.33;56.9;15.2
2012;02.06.2012;01:00:41;1021.7;6.394;61.7;14.1
2012;02.06.2012;01:20:39;1021.7;6.415;62.7;13.9
2012;02.06.2012;01:40:39;1021.7;6.384;61.6;14.1
2012;02.06.2012;02:00:40;1021.7;6.28;62.2;13.7
2012;02.06.2012;02:20:40;1021.6;6.27;62.1;13.7
2012;02.06.2012;02:40:40;1021.6;6.226;63.7;13.2
2012;02.06.2012;03:00:39;1021.5;6.195;63.8;13.1
2012;02.06.2012;03:20:39;1021.4;6.223;64.5;13
2012;02.06.2012;03:40:39;1021.4;6.184;65.8;12.6
2012;02.06.2012;04:00:39;1021.3;6.238;66.8;12.5
2012;02.06.2012;04:20:39;1021.2;6.167;68.7;11.9
2012;02.06.2012;04:40:39;1021;6.193;69.9;11.7
2012;02.06.2012;05:00:40;1021;6.169;71.5;11.3
2012;02.06.2012;05:20:39;1021.1;6.123;70.5;11.4
2012;02.06.2012;05:40:39;1021.1;6.152;69.9;11.6
2012;02.06.2012;06:00:39;1021.2;6.035;70.9;11.1
2012;02.06.2012;06:20:39;1021.4;6.199;73.8;10.9
2012;02.06.2012;06:40:39;1021.5;6.201;71.9;11.3
2012;02.06.2012;07:00:40;1021.6;6.225;71.7;11.4
2012;02.06.2012;07:20:40;1021.7;6.439;70.8;12.1
2012;02.06.2012;07:40:40;1021.8;6.792;72.7;12.5
2012;02.06.2012;08:00:39;1021.8;6.796;71.8;12.7
2012;02.06.2012;08:20:39;1021.8;6.848;71.4;12.9
2012;02.06.2012;08:40:39;1021.8;6.938;70;13.4
2012;02.06.2012;09:00:39;1021.7;6.793;68.1;13.5
2012;02.06.2012;09:20:39;1021.5;6.851;66.9;13.9
2012;02.06.2012;09:40:39;1021.4;6.744;64.6;14.2
2012;02.06.2012;10:00:39;1021.4;6.838;63.4;14.7
2012;02.06.2012;10:20:40;1021.4;7.049;64.5;14.9
2012;02.06.2012;10:40:39;1021.4;6.857;60;15.6
2012;02.06.2012;11:00:39;1021.3;6.929;61.8;15.3
2012;02.06.2012;11:20:40;1021.2;6.74;58.6;15.7
2012;02.06.2012;11:40:39;1021.1;6.93;57.6;16.4
2012;02.06.2012;12:00:39;1021;7.112;57.6;16.8
2012;02.06.2012;12:20:39;1020.9;6.702;51.3;17.7
2012;02.06.2012;12:40:40;1020.7;5.867;43.3;18.3
2012;02.06.2012;13:00:39;1020.5;6.469;44.8;19.3
2012;02.06.2012;13:20:39;1020.4;6.433;45.1;19.1
2012;02.06.2012;13:40:40;1020.3;6.245;40.9;20.2
2012;02.06.2012;14:00:40;1020.2;5.861;37.7;20.5
2012;02.06.2012;14:20:39;1020.1;5.494;34.5;20.9
2012;02.06.2012;14:40:41;1020;6.057;37.3;21.2
2012;02.06.2012;15:00:39;1019.8;5.449;34;21
2012;02.06.2012;15:20:39;1019.7;5.62;34.2;21.4
2012;02.06.2012;15:40:39;1019.5;5.422;32.8;21.5
2012;02.06.2012;15:40:39;1019.5;5.422;32.8;21.5
2012;02.06.2012;16:20:39;1019.2;6.083;35;22.3
2012;02.06.2012;16:40:39;1019.1;5.61;30.4;23.3
2012;02.06.2012;17:00:39;1019;5.667;30.7;23.3
2012;02.06.2012;17:20:39;1018.9;5.839;32.2;23
2012;02.06.2012;17:40:41;1018.8;6.004;32.7;23.2
2012;02.06.2012;18:00:41;1018.7;5.986;33.4;22.8
2012;02.06.2012;18:20:40;1018.6;6.437;36.1;22.7
2012;02.06.2012;18:40:41;1018.5;6.458;36;22.8
2012;02.06.2012;19:00:39;1018.5;6.837;39.5;22.2
2012;02.06.2012;19:20:40;1018.4;7.153;41.3;22.2
2012;02.06.2012;19:40:38;1018.3;6.356;36.3;22.4
2012;02.06.2012;20:00:40;1018.3;6.038;36;21.7
2012;02.06.2012;20:20:40;1018.2;6.237;37.4;21.6
2012;02.06.2012;20:40:39;1018.1;7.782;48;21.1
2012;02.06.2012;21:00:40;1018.1;7.686;48.3;20.8
2012;02.06.2012;21:20:39;1018.2;6.111;38.5;20.8
2012;02.06.2012;21:40:40;1018.3;6.141;39.9;20.3
2012;02.06.2012;22:00:39;1018.4;6.166;42.1;19.5
2012;02.06.2012;22:20:39;1018.4;6.003;42.3;19
2012;02.06.2012;22:40:39;1018.4;6.635;49.1;18.2
2012;02.06.2012;23:00:39;1018.4;6.48;49.5;17.7
2012;02.06.2012;23:20:38;1018.4;6.137;47.2;17.6
2012;02.06.2012;23:40:39;1018.3;6.239;46.2;18.2
2012;03.06.2012;00:00:40;1018.3;6.362;48.6;17.7
2012;03.06.2012;00:20:39;1018.2;6.534;51.5;17.2
2012;03.06.2012;00:40:39;1018.2;6.626;53.9;16.7
2012;03.06.2012;01:00:40;1018.2;6.669;56;16.2
2012;03.06.2012;01:20:40;1018.1;6.792;56.3;16.4
2012;03.06.2012;01:40:40;1018.1;6.577;53.5;16.7
2012;03.06.2012;02:00:39;1018;6.663;56.3;16.1
2012;03.06.2012;02:20:40;1017.9;6.847;58.2;16
2012;03.06.2012;02:40:39;1017.8;7.265;61.7;16
2012;03.06.2012;03:00:39;1017.7;6.861;60.2;15.5
2012;03.06.2012;03:20:40;1017.5;6.842;61.2;15.2
2012;03.06.2012;03:40:41;1017.5;6.777;62.2;14.8
2012;03.06.2012;04:00:40;1017.4;6.79;65.2;14.1
2012;03.06.2012;04:20:40;1017.3;6.741;67.3;13.5
2012;03.06.2012;04:40:39;1017.2;6.741;64.3;14.2
2012;03.06.2012;05:00:39;1017.2;6.787;63.9;14.4
2012;03.06.2012;05:20:39;1017.2;6.814;66.7;13.8
2012;03.06.2012;05:40:41;1017.2;6.765;65.8;13.9
2012;03.06.2012;06:00:38;1017.3;6.714;68.8;13.1
2012;03.06.2012;06:20:39;1017.3;6.855;67.1;13.8
2012;03.06.2012;06:40:40;1017.3;7.001;65.9;14.4
2012;03.06.2012;07:00:39;1017.4;7.226;66.7;14.7
2012;03.06.2012;07:20:39;1017.5;7.681;70.4;14.8
2012;03.06.2012;07:40:43;1017.5;8.14;73.6;15
2012;03.06.2012;08:00:39;1017.6;8.289;72.1;15.6
2012;03.06.2012;08:20:40;1017.6;8.515;73.1;15.8
2012;03.06.2012;08:40:40;1017.6;8.567;72.6;16
2012;03.06.2012;09:00:40;1017.6;8.406;70.8;16.1
2012;03.06.2012;09:20:39;1017.6;8.484;70.1;16.4
2012;03.06.2012;09:40:39;1017.6;8.542;68.8;16.8
2012;03.06.2012;10:00:40;1017.5;8.717;69.3;17
2012;03.06.2012;10:20:41;1017.5;8.861;69.1;17.3
