2012;01.11.2012;00:00:40;1016.2;8.135;91.7;11.6
2012;01.11.2012;00:20:39;1016;8.028;91.7;11.4
2012;01.11.2012;00:40:40;1016;7.886;90.7;11.3
2012;01.11.2012;01:00:39;1015.8;7.888;91.3;11.2
2012;01.11.2012;02:00:40;1015.7;7.775;90;11.2
2012;01.11.2012;02:20:40;1016;7.539;88.5;11
2012;01.11.2012;02:40:40;1016.3;7.682;89;11.2
2012;01.11.2012;03:00:39;1016.8;7.724;86.6;11.7
2012;01.11.2012;03:20:39;1017;7.727;88.4;11.4
2012;01.11.2012;03:40:39;1017.2;7.733;87.9;11.5
2012;01.11.2012;04:00:39;1017.4;7.765;85.4;12
2012;01.11.2012;04:20:39;1017.5;7.705;83.1;12.3
2012;01.11.2012;04:40:39;1017.8;7.749;84.7;12.1
2012;01.11.2012;05:00:39;1018.2;8.035;88.4;12
2012;01.11.2012;05:20:38;1018.5;8.364;90.8;12.2
2012;01.11.2012;05:40:39;1018.9;8.222;89.9;12.1
2012;01.11.2012;06:00:39;1019.1;8.193;89.6;12.1
2012;01.11.2012;06:20:39;1019.3;8.17;84.8;12.9
2012;01.11.2012;06:40:39;1019.5;7.917;74.1;14.5
2012;01.11.2012;07:00:39;1019.8;7.939;72.9;14.8
2012;01.11.2012;07:20:39;1020.1;7.885;71.5;15
2012;01.11.2012;07:40:39;1020.2;7.862;71.3;15
2012;01.11.2012;08:00:39;1020.2;7.855;71.7;14.9
2012;01.11.2012;08:20:39;1020.4;7.886;73.4;14.6
2012;01.11.2012;08:40:40;1020.5;8.009;76;14.3
2012;01.11.2012;09:00:39;1020.8;8.112;78.5;14
2012;01.11.2012;09:20:39;1021.1;8.335;81.7;13.8
2012;01.11.2012;09:40:40;1021.3;8.402;82.9;13.7
2012;01.11.2012;10:00:39;1021.4;8.45;82.3;13.9
2012;01.11.2012;10:40:39;1021.7;8.549;82.2;14.1
2012;01.11.2012;11:00:41;1021.7;8.396;79.2;14.4
2012;01.11.2012;11:20:41;1021.7;8.646;87;13.4
2012;01.11.2012;12:00:39;1021.9;8.768;88.8;13.3
2012;01.11.2012;12:40:39;1021.9;8.031;77.3;14.1
2012;01.11.2012;13:00:39;1021.9;8.165;79.6;13.9
2012;01.11.2012;13:20:39;1021.8;8.188;79.3;14
2012;01.11.2012;14:00:40;1021.7;8.9;90.1;13.3
2012;01.11.2012;14:20:39;1021.7;8.989;90.4;13.4
2012;01.11.2012;15:40:39;1021.6;8.881;89.9;13.3
