2012;01.10.2012;00:00:42;1025.5;6.32;72.1;11.6
2012;01.10.2012;00:20:41;1025.4;6.447;75;11.3
2012;01.10.2012;00:40:39;1025.2;6.37;74.6;11.2
2012;01.10.2012;01:00:40;1025.1;6.431;75.3;11.2
2012;01.10.2012;01:20:39;1024.9;6.248;72.2;11.4
2012;01.10.2012;01:40:39;1024.7;6.434;75.3;11.2
2012;01.10.2012;02:00:39;1024.5;6.358;74.4;11.2
2012;01.10.2012;02:20:39;1024.2;6.236;70.6;11.7
2012;01.10.2012;02:40:39;1024;6.184;70;11.7
2012;01.10.2012;03:00:39;1023.9;6.15;68.7;11.9
2012;01.10.2012;03:20:39;1023.7;6.159;69.7;11.7
2012;01.10.2012;03:40:40;1023.5;6.441;74.3;11.4
2012;01.10.2012;04:00:39;1023.3;6.416;74;11.4
2012;01.10.2012;04:20:39;1023.1;6.317;71.9;11.6
2012;01.10.2012;04:40:39;1022.8;6.411;74.9;11.2
2012;01.10.2012;05:00:41;1022.5;6.334;73.5;11.3
2012;01.10.2012;05:20:39;1022.3;6.341;72.6;11.5
2012;01.10.2012;05:40:39;1022.1;6.485;75.7;11.2
2012;01.10.2012;06:00:40;1021.9;6.59;76.9;11.2
2012;01.10.2012;06:20:39;1021.7;6.391;73.6;11.4
2012;01.10.2012;06:40:40;1021.5;6.347;72.6;11.5
2012;01.10.2012;07:00:39;1021.4;6.269;70.3;11.8
2012;01.10.2012;07:20:39;1021.3;6.586;75.8;11.4
2012;01.10.2012;07:40:40;1021.2;6.454;73.8;11.5
2012;01.10.2012;08:00:39;1021.1;6.746;77.6;11.4
2012;01.10.2012;08:20:39;1021;6.721;76.3;11.6
2012;01.10.2012;08:40:39;1021;6.588;74.8;11.6
2012;01.10.2012;09:00:39;1020.8;6.296;70.1;11.9
2012;01.10.2012;09:20:39;1020.5;6.566;72.1;12.1
2012;01.10.2012;09:40:39;1020.3;6.343;69.2;12.2
2012;01.10.2012;10:00:39;1020.2;6.358;68;12.5
2012;01.10.2012;10:00:39;1020.2;6.358;68;12.5
2012;01.10.2012;10:40:40;1020;6.732;71;12.7
2012;01.10.2012;11:00:39;1019.9;6.871;71.5;12.9
2012;01.10.2012;11:20:39;1019.7;7.019;73.5;12.8
2012;01.10.2012;11:40:41;1019.5;7.026;72.6;13
2012;01.10.2012;12:00:38;1019.2;6.904;70.4;13.2
2012;01.10.2012;12:20:39;1019;6.846;69.8;13.2
2012;01.10.2012;12:40:39;1018.8;6.938;69.8;13.4
2012;01.10.2012;13:00:40;1018.7;6.837;67.9;13.6
2012;01.10.2012;13:20:39;1018.4;6.89;68.4;13.6
2012;01.10.2012;13:40:38;1018.1;6.961;67.3;14
2012;01.10.2012;14:00:38;1017.8;7.285;71.3;13.8
2012;01.10.2012;14:20:38;1017.7;7.323;71.2;13.9
2012;01.10.2012;14:40:39;1017.7;7.298;70.5;14
2012;01.10.2012;15:00:38;1017.8;7.726;74.1;14.1
2012;01.10.2012;15:20:39;1017.7;7.585;70.9;14.5
2012;01.10.2012;15:40:39;1017.6;8.027;80;13.5
2012;01.10.2012;16:00:39;1017.5;8.053;84;12.8
2012;01.10.2012;16:20:39;1017.3;8.107;85.1;12.7
2012;01.10.2012;16:40:38;1017.1;8.084;87.1;12.3
2012;01.10.2012;17:20:40;1017;8.386;92.1;12
2012;01.10.2012;17:40:38;1016.9;8.508;92.8;12.1
2012;01.10.2012;18:00:39;1016.8;8.518;92.9;12.1
2012;01.10.2012;18:20:38;1016.7;8.528;93;12.1
2012;01.10.2012;18:40:39;1016.7;8.481;93.1;12
2012;01.10.2012;19:00:39;1016.6;8.528;93;12.1
2012;01.10.2012;19:20:38;1016.6;8.518;93.5;12
2012;01.10.2012;19:40:39;1016.5;8.593;94.3;12
2012;01.10.2012;20:00:39;1016.5;8.697;94.8;12.1
2012;01.10.2012;20:20:38;1016.5;8.697;94.8;12.1
2012;01.10.2012;20:40:39;1016.6;8.832;95;12.3
2012;01.10.2012;21:00:40;1016.7;8.95;95;12.5
2012;01.10.2012;21:20:39;1016.7;9.069;95;12.7
2012;01.10.2012;21:40:39;1016.8;9.171;94.8;12.9
2012;01.10.2012;22:00:39;1016.8;9.053;93.6;12.9
2012;01.10.2012;22:20:39;1016.7;9.013;93.8;12.8
2012;01.10.2012;22:40:38;1016.7;9.062;94.3;12.8
2012;01.10.2012;23:00:39;1016.7;9.193;94.4;13
2012;01.10.2012;23:20:39;1016.6;9.346;94.7;13.2
2012;01.10.2012;23:40:39;1016.6;9.449;95.1;13.3
2012;02.10.2012;00:00:39;1016.6;9.345;95.3;13.1
2012;02.10.2012;00:20:39;1016.5;9.314;95.6;13
2012;02.10.2012;00:40:39;1016.3;9.469;95.9;13.2
2012;02.10.2012;01:00:39;1016.3;9.46;95.8;13.2
2012;02.10.2012;01:20:40;1016.2;9.408;95.9;13.1
2012;02.10.2012;01:40:39;1016.2;9.438;96.2;13.1
2012;02.10.2012;02:00:39;1016.6;7.838;94.5;10.6
2012;02.10.2012;02:20:39;1017;7.557;91.8;10.5
2012;02.10.2012;02:40:39;1017.3;7.271;87.8;10.6
2012;02.10.2012;03:00:39;1017.6;7.205;90;10.1
2012;02.10.2012;03:20:40;1018;7.281;92.2;9.9
2012;02.10.2012;03:40:38;1018.2;7.403;92.5;10.1
2012;02.10.2012;04:00:40;1018.4;7.216;90.2;10.1
2012;02.10.2012;04:20:39;1018.5;7.207;90.1;10.1
2012;02.10.2012;04:40:41;1018.6;7.1;91.2;9.7
2012;02.10.2012;05:00:38;1018.6;7.114;92;9.6
2012;02.10.2012;05:20:39;1018.6;7.188;91.7;9.8
2012;02.10.2012;05:40:39;1018.6;7.068;90.8;9.7
2012;02.10.2012;06:00:38;1018.7;7.037;89.2;9.9
2012;02.10.2012;06:20:40;1018.7;6.981;89.7;9.7
2012;02.10.2012;06:40:39;1018.8;6.925;88.4;9.8
2012;02.10.2012;07:00:39;1019;7.035;89.8;9.8
2012;02.10.2012;07:20:39;1019;6.947;90.5;9.5
2012;02.10.2012;07:40:39;1019.1;7.07;92.1;9.5
2012;02.10.2012;08:00:39;1019.2;7.009;90.7;9.6
2012;02.10.2012;08:40:39;1019.4;7.031;91;9.6
2012;02.10.2012;09:00:38;1019.4;7.124;92.2;9.6
2012;02.10.2012;09:20:39;1019.6;7.043;91.8;9.5
2012;02.10.2012;09:40:39;1019.7;6.941;91.1;9.4
2012;02.10.2012;10:20:39;1020;6.987;90.5;9.6
2012;02.10.2012;10:40:39;1020.1;7.002;90.7;9.6
2012;02.10.2012;11:00:39;1020;7.01;90.8;9.6
2012;02.10.2012;11:20:42;1020;6.76;87;9.7
2012;02.10.2012;11:40:40;1020;6.803;85.8;10
2012;02.10.2012;12:00:38;1020.3;6.788;86.8;9.8
2012;02.10.2012;12:20:39;1020.3;6.842;86.9;9.9
2012;02.10.2012;12:40:40;1020.5;6.573;84.1;9.8
2012;02.10.2012;13:00:38;1020.6;6.623;85.3;9.7
2012;02.10.2012;13:20:39;1020.4;6.716;85.9;9.8
2012;02.10.2012;13:40:39;1020.3;6.584;83.1;10
2012;02.10.2012;14:00:40;1020.4;6.802;86.4;9.9
2012;02.10.2012;14:20:39;1020.4;6.439;83.5;9.6
2012;02.10.2012;14:40:39;1020.4;6.419;82.7;9.7
